Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
580360,172.16.0.5-192.168.50.1-61137-61137-6,172.16.0.5,61137,192.168.50.1,61137,6,2018-12-01 13:30:30.748105,111989580,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14287043491010504,7465971.999999999,8616807.571011428,21298788.0,1.0,111989580.0,7465971.999999999,8616807.571011428,21298788.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.14287043491010504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,7.857142857142858,17.705258836746513,48.0,1.0,15998503.428571433,3740265.2070212383,21298788.0,11076542.0,0,1,Syn
38553,172.16.0.5-192.168.50.1-60540-23536-6,172.16.0.5,60540,192.168.50.1,23536,6,2018-12-01 13:30:30.748106,48,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
246829,172.16.0.5-192.168.50.1-60541-23536-6,172.16.0.5,60541,192.168.50.1,23536,6,2018-12-01 13:30:30.748155,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
198512,172.16.0.5-192.168.50.1-60542-39282-6,172.16.0.5,60542,192.168.50.1,39282,6,2018-12-01 13:30:30.748248,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
43074,172.16.0.5-192.168.50.1-60543-54989-6,172.16.0.5,60543,192.168.50.1,54989,6,2018-12-01 13:30:30.748249,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
429417,172.16.0.5-192.168.50.1-64735-4319-6,172.16.0.5,64735,192.168.50.1,4319,6,2018-12-01 13:30:30.748298,118162704,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10155488655709842,10742064.0,16379214.437206006,53241140.0,0.0,118162704.0,10742064.0,16379214.437206006,53241140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.10155488655709842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,23632539.8,17026547.635882527,53241140.0,12442701.0,0,1,Syn
118667,172.16.0.5-192.168.50.1-63123-2707-6,172.16.0.5,63123,192.168.50.1,2707,6,2018-12-01 13:30:30.748786,113001934,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12389168489806554,8692456.461538462,10290616.481840301,25099857.0,1.0,113001934.0,8692456.461538462,10290616.481840301,25099857.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.12389168489806555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,8.666666666666666,18.779421361337697,47.0,1.0,18833646.833333336,4995764.68665102,25099857.0,12195741.0,0,1,Syn
738305,172.16.0.5-192.168.50.1-40629-40629-6,172.16.0.5,40629,192.168.50.1,40629,6,2018-12-01 13:30:30.748845,113610930,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17603940043444763,5979522.631578947,8333561.325208358,22954209.0,0.0,113610930.0,7574062.0,8737919.847142749,22954209.0,0.0,72681166.0,24227055.333333336,41962489.88909047,72681165.0,0.0,0,0,0,0,320,80,0.1408315203475581,0.035207880086889534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,4,0,5840,0,0,20,29.42857142857143,48.654760448343744,106.0,1.0,16230103.42857143,3774778.6798994746,22954209.0,11594731.0,0,1,Syn
577610,172.16.0.5-192.168.50.1-42858-42858-6,172.16.0.5,42858,192.168.50.1,42858,6,2018-12-01 13:30:30.749012,110082195,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271776966293232,8467861.153846156,13625562.491766145,45980724.0,1.0,110082195.0,10007472.272727273,14347092.791141778,45980724.0,1.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,240,40,0.1090094542537056,0.0181682423756176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,42.4,68.94780634654013,160.0,1.0,22016396.4,13568563.19912034,45980724.0,13253819.0,0,1,Syn
614223,172.16.0.5-192.168.50.1-58782-58782-6,172.16.0.5,58782,192.168.50.1,58782,6,2018-12-01 13:30:30.749092,111302283,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12578358343287532,8561714.076923078,12084697.316896616,31659358.0,0.0,111302283.0,10118389.363636363,12566705.031484514,31659411.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,240,40,0.1078145000853217,0.017969083347553615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,37.75,47.633146722284316,101.0,1.0,22260426.2,7546263.3304740125,31659358.0,12602873.0,0,1,Syn
543406,172.16.0.5-192.168.50.1-60544-8361-6,172.16.0.5,60544,192.168.50.1,8361,6,2018-12-01 13:30:30.749094,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
583605,172.16.0.5-192.168.50.1-47633-47633-6,172.16.0.5,47633,192.168.50.1,47633,6,2018-12-01 13:30:30.749143,118305667,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521482483167945,6959156.882352943,7995979.33289919,21528152.0,0.0,118305667.0,6959156.882352943,7995979.33289919,21528152.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,0,0.1521482483167945,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,360,0,0,0,0,0,0,18,0,0,0,5840,-1,0,20,9.0,19.595917942265423,49.0,1.0,14788195.875,3717771.350368829,21528152.0,11187624.0,0,1,Syn
700364,172.16.0.5-192.168.50.1-37178-15855-6,172.16.0.5,37178,192.168.50.1,15855,6,2018-12-01 13:30:30.749238,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
695957,172.16.0.5-192.168.50.1-49506-58228-6,172.16.0.5,49506,192.168.50.1,58228,6,2018-12-01 13:30:30.749332,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
481457,172.16.0.5-192.168.50.1-60545-38341-6,172.16.0.5,60545,192.168.50.1,38341,6,2018-12-01 13:30:30.749758,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
668614,172.16.0.5-192.168.50.1-60546-38341-6,172.16.0.5,60546,192.168.50.1,38341,6,2018-12-01 13:30:30.749760,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
286877,172.16.0.5-192.168.50.1-60547-17801-6,172.16.0.5,60547,192.168.50.1,17801,6,2018-12-01 13:30:30.749809,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
191934,172.16.0.5-192.168.50.1-60548-6443-6,172.16.0.5,60548,192.168.50.1,6443,6,2018-12-01 13:30:30.750065,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
146324,172.16.0.5-192.168.50.1-63617-63617-6,172.16.0.5,63617,192.168.50.1,63617,6,2018-12-01 13:30:30.750557,119351892,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340573637492064,7956792.8,12367787.888248544,39316231.0,0.0,119351892.0,9180914.76923077,12894992.772432465,39316231.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,40,0.11730019328055565,0.0167571704686508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,2,0,5840,0,0,20,19.83333333333333,29.667602981479085,66.0,1.0,19891962.0,11974872.384711128,39316231.0,6575366.0,0,1,Syn
339675,172.16.0.5-192.168.50.1-47169-47169-6,172.16.0.5,47169,192.168.50.1,47169,6,2018-12-01 13:30:30.750777,88573243,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806414607625917,5904882.866666666,7710259.794030418,18827382.0,0.0,88573243.0,6813326.384615385,7915237.801790402,18827382.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,40,0.15806127816726773,0.02258018259532396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,2,0,5840,0,0,20,22.6,48.299068313995456,109.0,1.0,14762188.166666668,3090466.420975346,18827382.0,10077285.0,0,1,Syn
134,172.16.0.5-192.168.50.1-64318-3902-6,172.16.0.5,64318,192.168.50.1,3902,6,2018-12-01 13:30:30.750908,106453983,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11272476296166392,9677634.818181818,13048527.2599322,39675143.0,1.0,106453983.0,9677634.818181818,13048527.2599322,39675143.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.11272476296166392,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,1.2,0.4472135954999579,2.0,1.0,21290795.2,10797842.466265528,39675143.0,13051018.0,0,1,Syn
106964,172.16.0.5-192.168.50.1-57430-57430-6,172.16.0.5,57430,192.168.50.1,57430,6,2018-12-01 13:30:30.750910,116272387,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376079085742,7751492.466666668,9386918.995439596,28140844.0,1.0,116272387.0,7751492.466666668,9386918.995439596,28140844.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.13760790857420002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,16610339.857142854,5824664.166292463,28140844.0,12087942.0,0,1,Syn
130,172.16.0.5-192.168.50.1-0-0-0,172.16.0.5,0,192.168.50.1,0,0,2018-12-01 13:30:30.750958,119461704,4360,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43909676694383,26020.846003049413,147131.29415269438,4010811.0,0.0,119461604.0,27405.73617802249,150876.53568152525,4010811.0,0.0,119461651.0,517150.0043290039,1193891.2797307165,5976933.0,0.0,0,0,0,0,0,0,36.49705180833517,1.94204495860866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4360,0,232,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
617971,172.16.0.5-192.168.50.1-55122-55122-6,172.16.0.5,55122,192.168.50.1,55122,6,2018-12-01 13:30:30.750960,107017151,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14950874556546548,7134476.733333332,8149020.418788054,20659778.0,0.0,107017151.0,7134476.733333332,8149020.418788054,20659778.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.14950874556546548,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,15288163.57142857,3085104.784048933,20659778.0,12152996.0,0,1,Syn
502203,172.16.0.5-192.168.50.1-60549-33729-6,172.16.0.5,60549,192.168.50.1,33729,6,2018-12-01 13:30:30.751012,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
